age,education,education.num,capital.gain,hours.per.week,income
66,Bachelors,13,0,40,<=50K
53,Some-college,10,0,50,>50K
43,Bachelors,13,0,55,>50K
57,Doctorate,16,0,40,>50K
44,Assoc-acdm,12,0,45,<=50K
52,HS-grad,9,0,40,<=50K
46,Some-college,10,0,40,<=50K
20,Some-college,10,0,40,<=50K
37,HS-grad,9,0,40,>50K
41,Some-college,10,0,50,<=50K
30,HS-grad,9,0,55,<=50K
59,Some-college,10,0,56,<=50K
22,Bachelors,13,0,40,<=50K
40,HS-grad,9,0,30,<=50K
39,Bachelors,13,0,50,<=50K
24,10th,6,0,58,<=50K
63,HS-grad,9,0,40,>50K
51,Assoc-acdm,12,0,40,<=50K
34,Bachelors,13,0,50,<=50K
38,Assoc-voc,11,0,50,>50K
17,11th,7,0,15,<=50K
20,Some-college,10,0,25,<=50K
42,HS-grad,9,0,40,<=50K
41,Bachelors,13,0,12,>50K
56,HS-grad,9,0,40,<=50K
17,10th,6,0,5,<=50K
23,Some-college,10,0,40,<=50K
33,Some-college,10,0,40,<=50K
36,Bachelors,13,0,40,<=50K
37,5th-6th,3,0,40,<=50K
52,HS-grad,9,0,40,<=50K
28,HS-grad,9,0,50,<=50K
59,HS-grad,9,0,40,<=50K
30,10th,6,0,40,<=50K
32,Assoc-voc,11,0,40,<=50K
30,7th-8th,4,0,50,<=50K
53,HS-grad,9,0,40,<=50K
54,10th,6,0,36,<=50K
26,Bachelors,13,0,50,<=50K
31,Assoc-voc,11,0,40,<=50K
34,HS-grad,9,0,40,<=50K
30,HS-grad,9,0,40,<=50K
53,HS-grad,9,0,40,<=50K
27,Some-college,10,0,20,<=50K
23,5th-6th,3,0,40,<=50K
24,Assoc-voc,11,0,45,<=50K
33,HS-grad,9,0,35,<=50K
22,Some-college,10,0,10,<=50K
47,HS-grad,9,0,44,<=50K
44,Prof-school,15,0,40,>50K
41,Assoc-voc,11,0,45,<=50K
45,HS-grad,9,0,4,<=50K
24,HS-grad,9,0,44,<=50K
65,Bachelors,13,0,40,<=50K
45,Bachelors,13,0,50,<=50K
23,Bachelors,13,0,55,<=50K
54,HS-grad,9,0,40,<=50K
40,11th,7,0,37,<=50K
45,5th-6th,3,0,35,<=50K
50,HS-grad,9,0,40,<=50K
40,Assoc-acdm,12,0,25,<=50K
24,Some-college,10,0,40,<=50K
50,Some-college,10,0,60,>50K
58,Some-college,10,0,40,<=50K
47,Some-college,10,0,46,<=50K
37,Doctorate,16,0,99,>50K
37,HS-grad,9,0,35,<=50K
22,Assoc-acdm,12,0,45,<=50K
29,HS-grad,9,0,48,<=50K
45,Bachelors,13,0,40,>50K
49,Some-college,10,0,60,<=50K
72,HS-grad,9,0,16,<=50K
63,HS-grad,9,0,12,<=50K
26,HS-grad,9,0,50,<=50K
58,Assoc-voc,11,0,42,<=50K
40,HS-grad,9,0,50,<=50K
56,Some-college,10,0,40,<=50K
55,Some-college,10,0,72,<=50K
28,Bachelors,13,0,45,<=50K
57,HS-grad,9,0,40,<=50K
37,Masters,14,0,45,>50K
44,HS-grad,9,0,40,<=50K
31,HS-grad,9,0,40,<=50K
42,Some-college,10,0,40,<=50K
18,Some-college,10,0,25,<=50K
57,10th,6,0,40,<=50K
53,Some-college,10,0,35,<=50K
38,HS-grad,9,0,44,>50K
33,HS-grad,9,0,50,<=50K
42,Masters,14,0,40,<=50K
70,HS-grad,9,0,60,<=50K
50,HS-grad,9,0,50,<=50K
50,HS-grad,9,0,40,<=50K
28,Assoc-acdm,12,0,40,<=50K
72,11th,7,0,8,<=50K
33,HS-grad,9,0,40,<=50K
47,HS-grad,9,0,25,<=50K
48,Some-college,10,0,40,>50K
64,Bachelors,13,0,24,>50K
19,11th,7,0,35,<=50K
48,Assoc-voc,11,0,40,<=50K
24,Masters,14,0,45,<=50K
42,HS-grad,9,0,40,<=50K
43,HS-grad,9,0,50,>50K
34,Assoc-acdm,12,0,40,<=50K
55,Masters,14,0,60,<=50K
22,HS-grad,9,0,40,<=50K
39,Some-college,10,0,60,<=50K
50,Bachelors,13,0,35,<=50K
25,Bachelors,13,0,20,<=50K
52,11th,7,0,20,<=50K
30,HS-grad,9,0,40,<=50K
37,HS-grad,9,0,50,<=50K
73,HS-grad,9,0,20,<=50K
50,7th-8th,4,0,60,<=50K
34,Some-college,10,0,45,<=50K
24,Assoc-acdm,12,0,40,<=50K
66,Some-college,10,0,24,>50K
22,HS-grad,9,0,55,<=50K
69,10th,6,0,25,<=50K
23,HS-grad,9,0,40,<=50K
55,Bachelors,13,0,40,<=50K
35,Some-college,10,0,30,<=50K
20,Some-college,10,0,35,<=50K
70,Some-college,10,0,20,>50K
34,HS-grad,9,0,40,<=50K
38,Doctorate,16,0,45,>50K
33,7th-8th,4,0,40,<=50K
43,HS-grad,9,0,26,<=50K
60,Some-college,10,0,40,<=50K
32,HS-grad,9,0,55,<=50K
34,HS-grad,9,0,45,<=50K
46,Masters,14,0,25,<=50K
30,Some-college,10,0,84,<=50K
23,HS-grad,9,0,20,<=50K
29,Some-college,10,0,40,<=50K
51,HS-grad,9,0,60,<=50K
31,7th-8th,4,0,25,<=50K
36,HS-grad,9,0,36,<=50K
23,Some-college,10,0,22,<=50K
35,HS-grad,9,0,30,<=50K
28,Masters,14,0,40,<=50K
33,Bachelors,13,0,40,>50K
40,Some-college,10,0,40,<=50K
27,Some-college,10,0,45,<=50K
38,HS-grad,9,0,40,>50K
25,Some-college,10,0,56,>50K
38,Some-college,10,0,40,<=50K
66,Some-college,10,0,40,>50K
65,Some-college,10,0,40,<=50K
30,Assoc-voc,11,0,40,>50K
54,11th,7,0,43,<=50K
49,12th,8,0,40,<=50K
41,Assoc-voc,11,0,15,>50K
48,HS-grad,9,0,40,>50K
23,5th-6th,3,0,12,<=50K
77,HS-grad,9,0,25,<=50K
19,Some-college,10,0,20,<=50K
30,HS-grad,9,0,30,<=50K
35,HS-grad,9,0,55,>50K
20,Some-college,10,0,40,<=50K
49,HS-grad,9,0,40,<=50K
52,Bachelors,13,0,45,>50K
24,Masters,14,0,35,>50K
50,HS-grad,9,0,15,<=50K
22,11th,7,0,65,<=50K
19,Some-college,10,0,20,<=50K
39,11th,7,0,30,<=50K
45,Bachelors,13,0,38,<=50K
61,Bachelors,13,0,30,<=50K
45,Assoc-acdm,12,0,55,<=50K
36,Bachelors,13,0,40,<=50K
38,HS-grad,9,0,50,<=50K
52,Some-college,10,0,40,<=50K
29,Assoc-voc,11,0,42,>50K
33,HS-grad,9,0,40,<=50K
40,Some-college,10,0,40,<=50K
34,HS-grad,9,0,55,<=50K
46,Bachelors,13,0,50,>50K
19,HS-grad,9,0,13,<=50K
44,HS-grad,9,0,40,>50K
40,HS-grad,9,0,40,<=50K
20,Some-college,10,0,2,<=50K
24,Assoc-acdm,12,0,30,<=50K
76,HS-grad,9,0,17,<=50K
20,HS-grad,9,0,40,<=50K
33,Prof-school,15,0,40,>50K
31,Some-college,10,0,40,<=50K
33,HS-grad,9,0,40,<=50K
19,HS-grad,9,0,35,<=50K
30,HS-grad,9,0,45,<=50K
42,Bachelors,13,0,40,<=50K
37,11th,7,0,40,<=50K
28,HS-grad,9,0,28,<=50K
42,Some-college,10,0,52,>50K
76,HS-grad,9,0,25,<=50K
21,Assoc-voc,11,0,40,<=50K
29,Some-college,10,0,40,<=50K
43,Bachelors,13,0,40,>50K
44,HS-grad,9,0,38,<=50K
38,Some-college,10,0,40,<=50K
28,Some-college,10,0,50,>50K
29,HS-grad,9,0,40,<=50K
20,Some-college,10,0,40,<=50K
49,Masters,14,0,40,>50K
36,Some-college,10,0,56,>50K
40,Bachelors,13,0,50,>50K
17,12th,8,0,30,<=50K
45,HS-grad,9,0,40,<=50K
42,Some-college,10,0,28,<=50K
29,Bachelors,13,0,40,<=50K
23,Bachelors,13,0,40,<=50K
20,Some-college,10,0,40,<=50K
23,HS-grad,9,0,24,<=50K
39,HS-grad,9,0,40,<=50K
34,Some-college,10,0,40,>50K
43,Bachelors,13,0,45,<=50K
25,Some-college,10,0,40,<=50K
40,Some-college,10,0,60,<=50K
52,HS-grad,9,0,25,<=50K
48,HS-grad,9,0,36,<=50K
37,Assoc-voc,11,0,6,<=50K
36,HS-grad,9,0,50,<=50K
33,Assoc-voc,11,0,40,<=50K
36,HS-grad,9,0,40,>50K
24,Bachelors,13,0,10,<=50K
42,HS-grad,9,0,40,<=50K
35,Assoc-acdm,12,0,40,<=50K
40,HS-grad,9,0,22,<=50K
50,Prof-school,15,0,40,<=50K
40,Masters,14,0,50,>50K
22,HS-grad,9,0,40,<=50K
57,HS-grad,9,0,40,<=50K
51,HS-grad,9,0,40,>50K
61,HS-grad,9,0,35,<=50K
71,HS-grad,9,0,20,<=50K
47,HS-grad,9,0,40,>50K
38,Bachelors,13,0,45,<=50K
25,Bachelors,13,0,65,<=50K
33,11th,7,0,50,<=50K
40,11th,7,0,52,<=50K
39,11th,7,0,40,<=50K
33,HS-grad,9,0,40,<=50K
46,Some-college,10,0,36,<=50K
24,HS-grad,9,0,40,>50K
28,Masters,14,0,30,<=50K
20,HS-grad,9,0,40,<=50K
34,Some-college,10,0,40,<=50K
34,Bachelors,13,0,55,<=50K
25,Some-college,10,0,40,<=50K
36,Bachelors,13,0,40,<=50K
61,HS-grad,9,0,40,<=50K
38,Some-college,10,0,58,<=50K
20,HS-grad,9,0,40,<=50K
56,HS-grad,9,0,10,<=50K
24,Bachelors,13,0,40,<=50K
60,Some-college,10,0,48,<=50K
37,Some-college,10,0,50,<=50K
27,Some-college,10,0,40,>50K
54,Some-college,10,0,28,<=50K
40,HS-grad,9,0,30,<=50K
18,12th,8,0,15,<=50K
51,HS-grad,9,0,40,>50K
40,Some-college,10,0,50,>50K
64,HS-grad,9,0,8,<=50K
33,HS-grad,9,0,38,<=50K
31,HS-grad,9,0,40,<=50K
31,1st-4th,2,0,37,<=50K
39,12th,8,0,45,<=50K
22,Some-college,10,0,40,<=50K
31,Some-college,10,0,40,<=50K
68,5th-6th,3,0,12,<=50K
59,10th,6,0,37,<=50K
25,Bachelors,13,0,40,<=50K
23,HS-grad,9,0,40,<=50K
35,Some-college,10,0,60,<=50K
17,10th,6,0,30,<=50K
19,Some-college,10,0,45,<=50K
59,5th-6th,3,0,40,<=50K
37,HS-grad,9,0,37,<=50K
74,HS-grad,9,0,20,<=50K
28,Some-college,10,0,50,<=50K
40,Bachelors,13,0,40,<=50K
30,Some-college,10,0,40,<=50K
20,Some-college,10,0,40,<=50K
80,Prof-school,15,0,35,>50K
51,HS-grad,9,0,40,<=50K
17,10th,6,0,15,<=50K
37,Bachelors,13,0,40,<=50K
19,HS-grad,9,0,24,<=50K
58,HS-grad,9,0,40,<=50K
57,Some-college,10,0,40,<=50K
37,Some-college,10,0,40,<=50K
23,Some-college,10,0,40,<=50K
36,Bachelors,13,0,32,<=50K
33,HS-grad,9,0,40,<=50K
30,Some-college,10,0,40,<=50K
30,HS-grad,9,0,24,<=50K
57,Some-college,10,0,60,>50K
23,HS-grad,9,0,40,<=50K
53,HS-grad,9,0,40,<=50K
31,Some-college,10,0,13,<=50K
41,5th-6th,3,0,40,<=50K
36,HS-grad,9,0,40,<=50K
30,12th,8,0,40,<=50K
44,HS-grad,9,0,40,<=50K
36,HS-grad,9,0,40,<=50K
42,Assoc-acdm,12,0,40,>50K
48,HS-grad,9,0,30,<=50K
22,Bachelors,13,0,40,<=50K
38,HS-grad,9,0,40,<=50K
31,HS-grad,9,0,50,<=50K
35,HS-grad,9,0,40,<=50K
21,Some-college,10,0,43,<=50K
26,HS-grad,9,0,40,<=50K
19,HS-grad,9,0,40,<=50K
43,HS-grad,9,0,42,>50K
33,HS-grad,9,0,60,<=50K
30,Bachelors,13,0,10,<=50K
52,10th,6,0,45,<=50K
38,Bachelors,13,0,40,>50K
28,Bachelors,13,0,46,>50K
57,Assoc-acdm,12,0,40,<=50K
51,Bachelors,13,0,50,>50K
50,9th,5,0,48,<=50K
32,Bachelors,13,0,50,>50K
37,HS-grad,9,0,40,<=50K
69,HS-grad,9,0,33,<=50K
33,Some-college,10,0,30,<=50K
37,Some-college,10,0,50,>50K
47,HS-grad,9,0,45,>50K
63,10th,6,0,40,<=50K
21,Some-college,10,0,65,<=50K
17,HS-grad,9,0,35,<=50K
56,HS-grad,9,0,40,<=50K
90,Assoc-acdm,12,0,20,<=50K
27,Some-college,10,0,38,<=50K
38,HS-grad,9,0,20,<=50K
33,Assoc-acdm,12,0,50,<=50K
26,HS-grad,9,0,40,<=50K
20,Some-college,10,0,35,<=50K
42,11th,7,0,40,<=50K
55,HS-grad,9,0,40,<=50K
32,Some-college,10,0,40,<=50K
49,Some-college,10,0,40,<=50K
34,HS-grad,9,0,45,<=50K
38,Bachelors,13,0,50,>50K
40,HS-grad,9,0,40,<=50K
22,Assoc-acdm,12,0,20,<=50K
46,HS-grad,9,0,40,<=50K
29,HS-grad,9,0,50,<=50K
19,12th,8,0,20,<=50K
71,HS-grad,9,0,40,<=50K
52,Masters,14,0,32,>50K
27,Masters,14,0,46,<=50K
52,HS-grad,9,0,40,<=50K
37,Some-college,10,0,50,>50K
28,HS-grad,9,0,40,<=50K
25,7th-8th,4,0,40,<=50K
31,Some-college,10,0,50,<=50K
29,HS-grad,9,0,40,<=50K
45,HS-grad,9,0,35,<=50K
69,7th-8th,4,0,20,<=50K
50,11th,7,0,40,<=50K
54,Doctorate,16,0,46,>50K
17,9th,5,0,20,<=50K
32,HS-grad,9,0,5,<=50K
23,Some-college,10,0,40,<=50K
66,Bachelors,13,0,45,>50K
61,HS-grad,9,0,40,<=50K
55,Some-college,10,0,40,<=50K
24,HS-grad,9,0,40,<=50K
49,Assoc-voc,11,0,45,>50K
21,Some-college,10,0,3,<=50K
56,HS-grad,9,0,50,>50K
25,HS-grad,9,0,40,<=50K
49,Bachelors,13,0,40,<=50K
58,Bachelors,13,0,40,>50K
40,Bachelors,13,0,40,<=50K
62,Masters,14,0,45,<=50K
54,Bachelors,13,0,25,>50K
34,Assoc-voc,11,0,40,<=50K
18,10th,6,0,30,<=50K
28,11th,7,0,40,<=50K
32,HS-grad,9,0,40,<=50K
22,Bachelors,13,0,35,<=50K
34,Bachelors,13,0,48,<=50K
53,Bachelors,13,0,30,>50K
47,HS-grad,9,0,40,<=50K
19,Some-college,10,0,40,<=50K
56,7th-8th,4,0,20,<=50K
42,HS-grad,9,0,40,<=50K
42,HS-grad,9,0,50,<=50K
57,7th-8th,4,0,40,>50K
40,Masters,14,0,50,>50K
62,HS-grad,9,0,40,<=50K
20,Some-college,10,0,16,<=50K
47,Some-college,10,0,50,<=50K
40,Some-college,10,0,40,<=50K
44,HS-grad,9,0,40,>50K
48,Bachelors,13,0,55,<=50K
39,Assoc-voc,11,0,60,>50K
46,Some-college,10,0,40,>50K
53,HS-grad,9,0,30,<=50K
47,Some-college,10,0,40,>50K
40,HS-grad,9,0,45,<=50K
34,HS-grad,9,0,40,<=50K
41,HS-grad,9,0,40,<=50K
41,HS-grad,9,0,40,<=50K
20,Some-college,10,0,35,<=50K
42,1st-4th,2,0,60,<=50K
54,Bachelors,13,0,50,<=50K
39,Bachelors,13,0,40,<=50K
37,HS-grad,9,0,40,<=50K
59,Doctorate,16,0,40,<=50K
24,Bachelors,13,0,35,<=50K
21,Some-college,10,0,30,<=50K
68,HS-grad,9,0,32,<=50K
20,Some-college,10,0,40,<=50K
26,Assoc-voc,11,0,35,<=50K
48,12th,8,0,50,<=50K
21,Assoc-acdm,12,0,18,<=50K
22,HS-grad,9,0,42,<=50K
34,Assoc-voc,11,0,40,<=50K
33,Some-college,10,0,45,>50K
46,9th,5,0,40,<=50K
65,Bachelors,13,0,40,>50K
23,HS-grad,9,0,40,<=50K
28,Some-college,10,0,30,<=50K
34,HS-grad,9,0,60,>50K
20,Some-college,10,0,40,<=50K
28,11th,7,0,40,<=50K
52,Bachelors,13,0,60,<=50K
40,Masters,14,0,38,>50K
22,Bachelors,13,0,7,<=50K
29,HS-grad,9,0,45,<=50K
31,7th-8th,4,0,60,<=50K
38,HS-grad,9,0,40,<=50K
22,11th,7,0,70,>50K
21,Some-college,10,0,40,<=50K
43,9th,5,0,40,<=50K
43,Bachelors,13,0,50,>50K
33,Some-college,10,0,50,<=50K
17,10th,6,0,35,<=50K
45,HS-grad,9,0,40,<=50K
55,10th,6,0,45,<=50K
51,HS-grad,9,0,35,>50K
65,10th,6,0,40,<=50K
21,Bachelors,13,0,45,<=50K
40,HS-grad,9,0,40,<=50K
58,Some-college,10,0,37,<=50K
53,HS-grad,9,0,58,<=50K
56,HS-grad,9,0,40,<=50K
37,Some-college,10,0,50,<=50K
44,Bachelors,13,0,40,<=50K
49,9th,5,0,38,<=50K
36,Some-college,10,0,50,>50K
59,Bachelors,13,0,60,<=50K
33,HS-grad,9,0,40,<=50K
26,Some-college,10,0,25,<=50K
25,Masters,14,0,40,<=50K
28,Some-college,10,0,15,<=50K
41,Assoc-acdm,12,0,38,<=50K
45,Assoc-voc,11,0,70,<=50K
43,HS-grad,9,0,40,<=50K
30,9th,5,0,40,<=50K
33,HS-grad,9,0,50,<=50K
34,Some-college,10,0,40,<=50K
21,Assoc-voc,11,0,30,<=50K
48,5th-6th,3,0,40,<=50K
22,Some-college,10,0,20,<=50K
47,Some-college,10,0,60,<=50K
27,Bachelors,13,0,40,<=50K
18,11th,7,0,25,<=50K
43,Masters,14,0,40,>50K
36,Some-college,10,0,20,<=50K
37,HS-grad,9,0,40,<=50K
24,Assoc-voc,11,0,20,<=50K
24,HS-grad,9,0,40,<=50K
48,Bachelors,13,0,40,>50K
75,1st-4th,2,0,16,<=50K
43,Bachelors,13,0,70,>50K
64,Bachelors,13,0,50,<=50K
36,HS-grad,9,0,40,<=50K
53,Some-college,10,0,40,<=50K
22,Some-college,10,0,20,<=50K
73,HS-grad,9,0,36,<=50K
46,HS-grad,9,0,40,<=50K
43,HS-grad,9,0,40,>50K
20,HS-grad,9,0,20,<=50K
43,Some-college,10,0,40,<=50K
21,12th,8,0,48,<=50K
40,HS-grad,9,0,25,<=50K
36,Bachelors,13,0,40,>50K
64,Bachelors,13,0,45,<=50K
19,Some-college,10,0,40,<=50K
46,Masters,14,0,65,>50K
41,Bachelors,13,0,70,<=50K
29,Some-college,10,0,8,<=50K
28,Some-college,10,0,40,<=50K
23,Some-college,10,0,45,<=50K
30,Bachelors,13,0,60,>50K
44,Bachelors,13,0,40,<=50K
27,HS-grad,9,0,45,>50K
25,HS-grad,9,0,34,<=50K
29,10th,6,0,40,<=50K
54,HS-grad,9,0,40,>50K
27,Bachelors,13,0,65,<=50K
34,HS-grad,9,0,35,<=50K
38,Some-college,10,0,50,<=50K
24,HS-grad,9,0,40,<=50K
56,Masters,14,0,40,>50K
35,HS-grad,9,0,62,<=50K
23,Assoc-voc,11,0,30,<=50K
23,Some-college,10,0,40,<=50K
19,Some-college,10,0,20,<=50K
48,HS-grad,9,0,84,<=50K
27,HS-grad,9,0,40,<=50K
22,Assoc-acdm,12,0,15,<=50K
49,Some-college,10,0,70,>50K
23,Some-college,10,0,20,<=50K
24,HS-grad,9,0,40,<=50K
34,HS-grad,9,0,40,<=50K
25,HS-grad,9,0,40,<=50K
33,Some-college,10,0,50,<=50K
22,Assoc-acdm,12,0,27,<=50K
54,HS-grad,9,0,30,<=50K
39,Masters,14,0,40,<=50K
25,Bachelors,13,0,40,<=50K
75,HS-grad,9,0,26,<=50K
28,HS-grad,9,0,30,<=50K
50,Bachelors,13,0,50,<=50K
62,Bachelors,13,0,55,>50K
40,HS-grad,9,0,40,<=50K
58,Bachelors,13,0,37,<=50K
24,Assoc-acdm,12,0,40,<=50K
21,HS-grad,9,0,30,<=50K
48,HS-grad,9,0,60,<=50K
34,HS-grad,9,0,70,<=50K
23,HS-grad,9,0,40,<=50K
42,Some-college,10,0,40,<=50K
52,HS-grad,9,0,60,<=50K
21,Some-college,10,0,35,<=50K
56,Bachelors,13,0,60,<=50K
48,HS-grad,9,0,40,>50K
37,HS-grad,9,0,70,>50K
25,HS-grad,9,0,35,<=50K
40,Bachelors,13,0,40,>50K
34,11th,7,0,45,<=50K
52,HS-grad,9,0,40,<=50K
36,HS-grad,9,0,40,<=50K
28,Bachelors,13,0,40,<=50K
31,Bachelors,13,0,60,>50K
20,Some-college,10,0,9,<=50K
68,HS-grad,9,0,40,>50K
35,HS-grad,9,0,40,<=50K
32,HS-grad,9,0,40,<=50K
64,Masters,14,0,50,>50K
17,10th,6,0,23,<=50K
25,Bachelors,13,0,20,<=50K
74,HS-grad,9,0,25,<=50K
31,Assoc-voc,11,0,40,<=50K
67,HS-grad,9,0,10,<=50K
29,HS-grad,9,0,40,<=50K
31,HS-grad,9,0,40,<=50K
21,HS-grad,9,0,37,<=50K
67,10th,6,0,16,<=50K
41,HS-grad,9,0,40,>50K
27,Bachelors,13,0,36,<=50K
51,12th,8,0,50,<=50K
21,11th,7,0,40,<=50K
28,HS-grad,9,0,46,<=50K
21,Some-college,10,0,40,<=50K
28,Assoc-voc,11,0,40,>50K
29,HS-grad,9,0,35,<=50K
39,HS-grad,9,0,70,<=50K
21,Bachelors,13,0,40,<=50K
43,Assoc-voc,11,0,40,<=50K
28,11th,7,0,50,<=50K
31,9th,5,0,43,>50K
18,HS-grad,9,0,30,<=50K
27,Some-college,10,0,45,<=50K
34,Some-college,10,0,40,<=50K
25,HS-grad,9,0,40,<=50K
34,Bachelors,13,0,40,<=50K
40,Masters,14,0,50,<=50K
21,HS-grad,9,0,35,<=50K
25,Some-college,10,0,25,<=50K
21,HS-grad,9,0,40,<=50K
19,Some-college,10,0,30,<=50K
49,Assoc-acdm,12,0,40,>50K
20,Some-college,10,0,20,<=50K
36,11th,7,0,47,<=50K
32,Some-college,10,0,40,<=50K
23,Some-college,10,0,32,<=50K
21,Some-college,10,0,10,<=50K
25,Bachelors,13,0,40,<=50K
26,5th-6th,3,0,40,<=50K
24,Bachelors,13,0,40,<=50K
22,Some-college,10,0,20,<=50K
26,HS-grad,9,0,40,<=50K
22,9th,5,0,40,<=50K
41,Bachelors,13,0,40,>50K
18,HS-grad,9,0,40,<=50K
24,Bachelors,13,0,40,<=50K
36,Bachelors,13,0,17,<=50K
45,Masters,14,0,55,<=50K
38,Some-college,10,0,40,>50K
38,HS-grad,9,0,50,>50K
34,HS-grad,9,0,40,<=50K
53,Assoc-acdm,12,0,40,<=50K
32,Assoc-voc,11,0,40,>50K
17,11th,7,0,30,<=50K
31,HS-grad,9,0,48,<=50K
47,Doctorate,16,0,45,<=50K
27,HS-grad,9,0,50,<=50K
61,Some-college,10,0,30,<=50K
33,HS-grad,9,0,40,<=50K
67,HS-grad,9,0,40,<=50K
38,Bachelors,13,0,40,<=50K
25,HS-grad,9,0,40,<=50K
33,5th-6th,3,0,40,<=50K
27,HS-grad,9,0,40,<=50K
45,HS-grad,9,0,60,>50K
24,Bachelors,13,0,40,<=50K
23,Assoc-voc,11,0,40,<=50K
48,Some-college,10,0,40,<=50K
61,Some-college,10,0,40,>50K
22,HS-grad,9,0,20,<=50K
34,Assoc-voc,11,0,40,<=50K
35,Some-college,10,0,50,<=50K
36,10th,6,0,40,<=50K
24,HS-grad,9,0,40,<=50K
60,9th,5,0,40,<=50K
28,Bachelors,13,0,43,<=50K
64,HS-grad,9,0,20,<=50K
22,HS-grad,9,0,35,<=50K
27,5th-6th,3,0,65,<=50K
36,Some-college,10,0,60,<=50K
27,HS-grad,9,0,30,<=50K
52,Some-college,10,0,40,<=50K
57,HS-grad,9,0,45,<=50K
23,Some-college,10,0,24,<=50K
29,HS-grad,9,0,40,<=50K
34,HS-grad,9,0,80,<=50K
38,HS-grad,9,0,30,<=50K
50,HS-grad,9,0,84,>50K
50,11th,7,0,40,<=50K
51,Bachelors,13,0,40,>50K
17,10th,6,0,40,<=50K
25,11th,7,0,40,<=50K
19,HS-grad,9,0,40,<=50K
43,HS-grad,9,0,40,<=50K
18,9th,5,0,40,<=50K
27,Masters,14,0,40,<=50K
39,Assoc-voc,11,0,60,<=50K
44,Bachelors,13,0,40,>50K
19,HS-grad,9,0,35,<=50K
32,HS-grad,9,0,40,<=50K
48,HS-grad,9,0,40,>50K
46,Assoc-acdm,12,0,50,<=50K
65,11th,7,0,20,<=50K
57,Bachelors,13,0,45,>50K
48,HS-grad,9,0,32,<=50K
27,10th,6,0,40,<=50K
21,HS-grad,9,0,25,<=50K
20,Some-college,10,0,12,<=50K
51,HS-grad,9,0,40,<=50K
29,HS-grad,9,0,70,<=50K
65,HS-grad,9,0,15,<=50K
20,HS-grad,9,0,35,<=50K
47,Some-college,10,0,40,<=50K
17,9th,5,0,16,<=50K
38,5th-6th,3,0,40,<=50K
38,Masters,14,0,40,>50K
39,HS-grad,9,0,4,<=50K
24,HS-grad,9,0,38,<=50K
52,10th,6,0,41,<=50K
46,Some-college,10,0,58,>50K
22,Bachelors,13,0,30,<=50K
56,Masters,14,0,50,<=50K
37,11th,7,0,30,<=50K
59,Bachelors,13,0,55,>50K
31,9th,5,0,45,<=50K
22,Some-college,10,0,20,<=50K
48,Doctorate,16,0,60,>50K
63,Bachelors,13,0,60,<=50K
53,HS-grad,9,0,10,<=50K
38,Assoc-voc,11,0,40,>50K
39,Assoc-acdm,12,0,24,<=50K
59,Prof-school,15,0,50,<=50K
45,HS-grad,9,0,40,<=50K
39,Some-college,10,0,45,<=50K
60,HS-grad,9,0,35,<=50K
38,Bachelors,13,0,56,<=50K
31,HS-grad,9,0,40,<=50K
61,Bachelors,13,0,50,>50K
66,Bachelors,13,0,24,<=50K
26,Bachelors,13,0,20,<=50K
68,7th-8th,4,0,15,<=50K
32,Some-college,10,0,60,<=50K
25,Bachelors,13,0,20,<=50K
43,HS-grad,9,0,40,<=50K
26,Bachelors,13,0,44,<=50K
66,10th,6,0,11,<=50K
31,HS-grad,9,0,40,<=50K
35,5th-6th,3,0,50,<=50K
56,Masters,14,0,40,>50K
22,Some-college,10,0,16,<=50K
46,Bachelors,13,0,40,>50K
33,Some-college,10,0,35,<=50K
26,Masters,14,0,30,<=50K
42,Bachelors,13,0,50,<=50K
45,HS-grad,9,0,40,<=50K
43,Some-college,10,0,6,<=50K
19,11th,7,0,20,<=50K
27,Bachelors,13,0,99,<=50K
42,HS-grad,9,0,40,<=50K
38,Bachelors,13,0,45,>50K
44,HS-grad,9,0,40,<=50K
36,HS-grad,9,0,64,>50K
37,HS-grad,9,0,60,<=50K
29,Bachelors,13,0,50,>50K
53,HS-grad,9,0,40,<=50K
42,Bachelors,13,0,45,<=50K
80,Some-college,10,0,20,<=50K
61,11th,7,0,40,<=50K
20,Some-college,10,0,25,<=50K
23,HS-grad,9,0,40,<=50K
48,Some-college,10,0,40,>50K
24,Bachelors,13,0,50,<=50K
71,HS-grad,9,0,40,<=50K
49,11th,7,0,6,<=50K
39,HS-grad,9,0,50,<=50K
22,Bachelors,13,0,25,<=50K
67,Bachelors,13,0,40,<=50K
18,HS-grad,9,0,25,<=50K
38,7th-8th,4,0,45,<=50K
50,HS-grad,9,0,40,<=50K
56,Assoc-acdm,12,0,40,<=50K
23,Some-college,10,0,20,<=50K
26,Some-college,10,0,40,<=50K
32,HS-grad,9,0,40,<=50K
27,HS-grad,9,0,40,<=50K
43,Assoc-acdm,12,0,60,<=50K
31,Some-college,10,0,35,>50K
57,Some-college,10,0,40,>50K
25,Bachelors,13,0,35,<=50K
22,Assoc-voc,11,0,36,<=50K
20,Assoc-voc,11,0,35,<=50K
39,Some-college,10,0,40,<=50K
27,Masters,14,0,40,<=50K
41,HS-grad,9,0,40,<=50K
31,Bachelors,13,0,45,<=50K
41,Assoc-acdm,12,0,20,<=50K
25,Bachelors,13,0,40,<=50K
29,Assoc-acdm,12,0,40,>50K
22,HS-grad,9,0,50,<=50K
